"date","county","state","fips","cases","deaths","new_cases","week_sum"
2021-06-27,"Norfolk","Massachusetts","25021",55018,1803,12,36
2021-06-27,"Plymouth","Massachusetts","25023",49288,1446,4,25
2021-06-27,"Suffolk","Massachusetts","25025",93119,1847,5,62
2021-06-27,"Worcester","Massachusetts","25027",77408,2247,10,50
2021-06-28,"Barnstable","Massachusetts","25001",13940,470,2,8
2021-06-28,"Berkshire","Massachusetts","25003",6553,288,0,7
2021-06-28,"Bristol","Massachusetts","25005",66900,1744,2,24
2021-06-28,"Essex","Massachusetts","25009",97946,2403,5,52
2021-06-28,"Franklin","Massachusetts","25011",2584,113,0,3
2021-06-28,"Hampden","Massachusetts","25013",52432,1537,3,27
2021-06-28,"Hampshire","Massachusetts","25015",9173,300,0,15
2021-06-28,"Middlesex","Massachusetts","25017",135353,3778,11,67
2021-06-28,"Norfolk","Massachusetts","25021",55023,1803,5,39
2021-06-28,"Plymouth","Massachusetts","25023",49291,1446,3,23
2021-06-28,"Suffolk","Massachusetts","25025",93128,1848,9,68
2021-06-28,"Worcester","Massachusetts","25027",77410,2248,2,48
2021-06-29,"Barnstable","Massachusetts","25001",13944,470,4,13
2021-06-29,"Berkshire","Massachusetts","25003",6553,288,0,5
2021-06-29,"Bristol","Massachusetts","25005",66913,1744,13,33
2021-06-29,"Essex","Massachusetts","25009",97958,2403,12,62
2021-06-29,"Franklin","Massachusetts","25011",2584,113,0,3
2021-06-29,"Hampden","Massachusetts","25013",52436,1537,4,25
2021-06-29,"Hampshire","Massachusetts","25015",9175,300,2,13
2021-06-29,"Middlesex","Massachusetts","25017",135369,3778,16,75
2021-06-29,"Norfolk","Massachusetts","25021",55027,1804,4,43
2021-06-29,"Plymouth","Massachusetts","25023",49292,1446,1,22
2021-06-29,"Suffolk","Massachusetts","25025",93134,1848,6,66
2021-06-29,"Worcester","Massachusetts","25027",77420,2248,10,47
2021-06-30,"Barnstable","Massachusetts","25001",13948,470,4,16
2021-06-30,"Berkshire","Massachusetts","25003",6558,288,5,8
2021-06-30,"Bristol","Massachusetts","25005",66918,1745,5,33
2021-06-30,"Essex","Massachusetts","25009",97969,2403,11,65
2021-06-30,"Franklin","Massachusetts","25011",2585,113,1,4
2021-06-30,"Hampden","Massachusetts","25013",52448,1537,12,33
2021-06-30,"Hampshire","Massachusetts","25015",9177,300,2,14
2021-06-30,"Middlesex","Massachusetts","25017",135387,3778,18,75
2021-06-30,"Norfolk","Massachusetts","25021",55031,1804,4,41
2021-06-30,"Plymouth","Massachusetts","25023",49299,1446,7,25
2021-06-30,"Suffolk","Massachusetts","25025",93146,1848,12,68
2021-06-30,"Worcester","Massachusetts","25027",77436,2248,16,54
2021-07-01,"Barnstable","Massachusetts","25001",13952,470,4,19
2021-07-01,"Berkshire","Massachusetts","25003",6562,288,4,11
2021-07-01,"Bristol","Massachusetts","25005",66922,1745,4,38
2021-07-01,"Essex","Massachusetts","25009",97975,2403,6,59
2021-07-01,"Franklin","Massachusetts","25011",2585,113,0,3
2021-07-01,"Hampden","Massachusetts","25013",52457,1537,9,34
2021-07-01,"Hampshire","Massachusetts","25015",9177,300,0,6
2021-07-01,"Middlesex","Massachusetts","25017",135401,3780,14,69
2021-07-01,"Norfolk","Massachusetts","25021",55033,1804,2,40
2021-07-01,"Plymouth","Massachusetts","25023",49305,1446,6,25
2021-07-01,"Suffolk","Massachusetts","25025",93159,1849,13,68
2021-07-01,"Worcester","Massachusetts","25027",77447,2248,11,58
2021-07-02,"Barnstable","Massachusetts","25001",13951,470,-1,16
2021-07-02,"Berkshire","Massachusetts","25003",6562,288,0,10
2021-07-02,"Bristol","Massachusetts","25005",66928,1745,6,41
2021-07-02,"Essex","Massachusetts","25009",97993,2404,18,72
2021-07-02,"Franklin","Massachusetts","25011",2585,113,0,1
2021-07-02,"Hampden","Massachusetts","25013",52459,1537,2,35
2021-07-02,"Hampshire","Massachusetts","25015",9177,300,0,6
2021-07-02,"Middlesex","Massachusetts","25017",135427,3781,26,78
2021-07-02,"Norfolk","Massachusetts","25021",55037,1804,4,33
2021-07-02,"Plymouth","Massachusetts","25023",49311,1446,6,29
2021-07-02,"Suffolk","Massachusetts","25025",93172,1849,13,70
2021-07-02,"Worcester","Massachusetts","25027",77456,2248,9,61
2021-07-03,"Barnstable","Massachusetts","25001",13951,470,0,14
2021-07-03,"Berkshire","Massachusetts","25003",6562,288,0,10
2021-07-03,"Bristol","Massachusetts","25005",66928,1745,0,35
2021-07-03,"Essex","Massachusetts","25009",97993,2404,0,58
2021-07-03,"Franklin","Massachusetts","25011",2585,113,0,1
2021-07-03,"Hampden","Massachusetts","25013",52459,1537,0,34
2021-07-03,"Hampshire","Massachusetts","25015",9177,300,0,5
2021-07-03,"Middlesex","Massachusetts","25017",135427,3781,0,65
2021-07-03,"Norfolk","Massachusetts","25021",55037,1804,0,31
2021-07-03,"Plymouth","Massachusetts","25023",49311,1446,0,27
2021-07-03,"Suffolk","Massachusetts","25025",93172,1849,0,58
2021-07-03,"Worcester","Massachusetts","25027",77456,2248,0,58
2021-07-04,"Barnstable","Massachusetts","25001",13951,470,0,13
2021-07-04,"Berkshire","Massachusetts","25003",6562,288,0,9
2021-07-04,"Bristol","Massachusetts","25005",66928,1745,0,30
2021-07-04,"Essex","Massachusetts","25009",97993,2404,0,52
2021-07-04,"Franklin","Massachusetts","25011",2585,113,0,1
2021-07-04,"Hampden","Massachusetts","25013",52459,1537,0,30
2021-07-04,"Hampshire","Massachusetts","25015",9177,300,0,4
2021-07-04,"Middlesex","Massachusetts","25017",135427,3781,0,85
2021-07-04,"Norfolk","Massachusetts","25021",55037,1804,0,19
2021-07-04,"Plymouth","Massachusetts","25023",49311,1446,0,23
2021-07-04,"Suffolk","Massachusetts","25025",93172,1849,0,53
2021-07-04,"Worcester","Massachusetts","25027",77456,2248,0,48
2021-07-05,"Barnstable","Massachusetts","25001",13951,470,0,11
2021-07-05,"Berkshire","Massachusetts","25003",6562,288,0,9
2021-07-05,"Bristol","Massachusetts","25005",66928,1745,0,28
2021-07-05,"Essex","Massachusetts","25009",97993,2404,0,47
2021-07-05,"Franklin","Massachusetts","25011",2585,113,0,1
2021-07-05,"Hampden","Massachusetts","25013",52459,1537,0,27
2021-07-05,"Hampshire","Massachusetts","25015",9177,300,0,4
2021-07-05,"Middlesex","Massachusetts","25017",135427,3781,0,74
2021-07-05,"Norfolk","Massachusetts","25021",55037,1804,0,14
2021-07-05,"Plymouth","Massachusetts","25023",49311,1446,0,20
2021-07-05,"Suffolk","Massachusetts","25025",93172,1849,0,44
2021-07-05,"Worcester","Massachusetts","25027",77456,2248,0,46
2021-07-06,"Barnstable","Massachusetts","25001",13963,471,12,19
2021-07-06,"Berkshire","Massachusetts","25003",6572,288,10,19
2021-07-06,"Bristol","Massachusetts","25005",66959,1746,31,46
2021-07-06,"Essex","Massachusetts","25009",98020,2405,27,62
2021-07-06,"Franklin","Massachusetts","25011",2586,113,1,2
2021-07-06,"Hampden","Massachusetts","25013",52474,1537,15,38
2021-07-06,"Hampshire","Massachusetts","25015",9179,300,2,4
2021-07-06,"Middlesex","Massachusetts","25017",135478,3782,51,109
2021-07-06,"Norfolk","Massachusetts","25021",55063,1805,26,36
2021-07-06,"Plymouth","Massachusetts","25023",49336,1447,25,44
2021-07-06,"Suffolk","Massachusetts","25025",93199,1850,27,65
2021-07-06,"Worcester","Massachusetts","25027",77480,2249,24,60
2021-07-07,"Barnstable","Massachusetts","25001",13967,471,4,19
2021-07-07,"Berkshire","Massachusetts","25003",6573,288,1,15
2021-07-07,"Bristol","Massachusetts","25005",66966,1747,7,48
2021-07-07,"Essex","Massachusetts","25009",98030,2405,10,61
2021-07-07,"Franklin","Massachusetts","25011",2586,113,0,1
2021-07-07,"Hampden","Massachusetts","25013",52478,1538,4,30
2021-07-07,"Hampshire","Massachusetts","25015",9180,300,1,3
2021-07-07,"Middlesex","Massachusetts","25017",135505,3783,27,118
2021-07-07,"Norfolk","Massachusetts","25021",55064,1805,1,33
2021-07-07,"Plymouth","Massachusetts","25023",49339,1447,3,40
2021-07-07,"Suffolk","Massachusetts","25025",93206,1850,7,60
2021-07-07,"Worcester","Massachusetts","25027",77493,2249,13,57
2021-07-08,"Barnstable","Massachusetts","25001",13969,471,2,17
2021-07-08,"Berkshire","Massachusetts","25003",6574,288,1,12
2021-07-08,"Bristol","Massachusetts","25005",66983,1747,17,61
2021-07-08,"Essex","Massachusetts","25009",98042,2406,12,67
2021-07-08,"Franklin","Massachusetts","25011",2586,113,0,1
2021-07-08,"Hampden","Massachusetts","25013",52480,1538,2,23
2021-07-08,"Hampshire","Massachusetts","25015",9181,300,1,4
2021-07-08,"Middlesex","Massachusetts","25017",135523,3784,18,122
2021-07-08,"Norfolk","Massachusetts","25021",55069,1806,5,36
2021-07-08,"Plymouth","Massachusetts","25023",49342,1446,3,37
2021-07-08,"Suffolk","Massachusetts","25025",93218,1851,12,59
2021-07-08,"Worcester","Massachusetts","25027",77515,2249,22,68
2021-07-09,"Barnstable","Massachusetts","25001",13975,471,6,24
2021-07-09,"Berkshire","Massachusetts","25003",6576,288,2,14
2021-07-09,"Bristol","Massachusetts","25005",66994,1748,11,66
2021-07-09,"Essex","Massachusetts","25009",98068,2406,26,75
2021-07-09,"Franklin","Massachusetts","25011",2586,113,0,1
2021-07-09,"Hampden","Massachusetts","25013",52500,1538,20,41
2021-07-09,"Hampshire","Massachusetts","25015",9182,300,1,5
2021-07-09,"Middlesex","Massachusetts","25017",135555,3782,32,128
2021-07-09,"Norfolk","Massachusetts","25021",55091,1806,22,54
2021-07-09,"Plymouth","Massachusetts","25023",49356,1446,14,45
2021-07-09,"Suffolk","Massachusetts","25025",93239,1852,21,67
2021-07-09,"Worcester","Massachusetts","25027",77533,2249,18,77
2021-07-10,"Barnstable","Massachusetts","25001",13975,471,0,24
2021-07-10,"Berkshire","Massachusetts","25003",6576,288,0,14
2021-07-10,"Bristol","Massachusetts","25005",66994,1748,0,66
2021-07-10,"Essex","Massachusetts","25009",98068,2406,0,75
2021-07-10,"Franklin","Massachusetts","25011",2586,113,0,1
2021-07-10,"Hampden","Massachusetts","25013",52500,1538,0,41
2021-07-10,"Hampshire","Massachusetts","25015",9182,300,0,5
2021-07-10,"Middlesex","Massachusetts","25017",135555,3782,0,128
2021-07-10,"Norfolk","Massachusetts","25021",55091,1806,0,54
2021-07-10,"Plymouth","Massachusetts","25023",49356,1446,0,45
2021-07-10,"Suffolk","Massachusetts","25025",93239,1852,0,67
2021-07-10,"Worcester","Massachusetts","25027",77533,2249,0,77
2021-07-11,"Barnstable","Massachusetts","25001",13975,471,0,24
2021-07-11,"Berkshire","Massachusetts","25003",6576,288,0,14
2021-07-11,"Bristol","Massachusetts","25005",66994,1748,0,66
2021-07-11,"Essex","Massachusetts","25009",98068,2406,0,75
2021-07-11,"Franklin","Massachusetts","25011",2586,113,0,1
2021-07-11,"Hampden","Massachusetts","25013",52500,1538,0,41
2021-07-11,"Hampshire","Massachusetts","25015",9182,300,0,5
2021-07-11,"Middlesex","Massachusetts","25017",135555,3782,0,128
2021-07-11,"Norfolk","Massachusetts","25021",55091,1806,0,54
2021-07-11,"Plymouth","Massachusetts","25023",49356,1446,0,45
2021-07-11,"Suffolk","Massachusetts","25025",93239,1852,0,67
2021-07-11,"Worcester","Massachusetts","25027",77533,2249,0,77
2021-07-12,"Barnstable","Massachusetts","25001",13991,471,16,40
2021-07-12,"Berkshire","Massachusetts","25003",6582,288,6,20
2021-07-12,"Bristol","Massachusetts","25005",67028,1749,34,100
2021-07-12,"Essex","Massachusetts","25009",98097,2406,29,104
2021-07-12,"Franklin","Massachusetts","25011",2587,113,1,2
2021-07-12,"Hampden","Massachusetts","25013",52528,1538,28,69
2021-07-12,"Hampshire","Massachusetts","25015",9185,300,3,8
2021-07-12,"Middlesex","Massachusetts","25017",135609,3783,54,182
2021-07-12,"Norfolk","Massachusetts","25021",55126,1806,35,89
2021-07-12,"Plymouth","Massachusetts","25023",49373,1446,17,62
2021-07-12,"Suffolk","Massachusetts","25025",93291,1851,52,119
2021-07-12,"Worcester","Massachusetts","25027",77573,2249,40,117
2021-07-13,"Barnstable","Massachusetts","25001",13999,471,8,36
2021-07-13,"Berkshire","Massachusetts","25003",6582,288,0,10
2021-07-13,"Bristol","Massachusetts","25005",67044,1749,16,85
2021-07-13,"Essex","Massachusetts","25009",98112,2406,15,92
2021-07-13,"Franklin","Massachusetts","25011",2587,113,0,1
2021-07-13,"Hampden","Massachusetts","25013",52546,1538,18,72
2021-07-13,"Hampshire","Massachusetts","25015",9189,300,4,10
2021-07-13,"Middlesex","Massachusetts","25017",135662,3783,53,184
2021-07-13,"Norfolk","Massachusetts","25021",55143,1806,17,80
2021-07-13,"Plymouth","Massachusetts","25023",49386,1446,13,50
2021-07-13,"Suffolk","Massachusetts","25025",93322,1851,31,123
2021-07-13,"Worcester","Massachusetts","25027",77598,2249,25,118
2021-07-14,"Barnstable","Massachusetts","25001",14009,471,10,42
2021-07-14,"Berkshire","Massachusetts","25003",6585,288,3,12
2021-07-14,"Bristol","Massachusetts","25005",67074,1749,30,108
2021-07-14,"Essex","Massachusetts","25009",98135,2406,23,105
2021-07-14,"Franklin","Massachusetts","25011",2587,113,0,1
2021-07-14,"Hampden","Massachusetts","25013",52550,1538,4,72
2021-07-14,"Hampshire","Massachusetts","25015",9191,300,2,11
2021-07-14,"Middlesex","Massachusetts","25017",135707,3784,45,202
2021-07-14,"Norfolk","Massachusetts","25021",55169,1806,26,105
2021-07-14,"Plymouth","Massachusetts","25023",49401,1446,15,62
2021-07-14,"Suffolk","Massachusetts","25025",93358,1851,36,152
2021-07-14,"Worcester","Massachusetts","25027",77616,2249,18,123
2021-07-15,"Barnstable","Massachusetts","25001",14017,471,8,48
2021-07-15,"Berkshire","Massachusetts","25003",6586,288,1,12
2021-07-15,"Bristol","Massachusetts","25005",67107,1749,33,124
2021-07-15,"Essex","Massachusetts","25009",98160,2406,25,118
2021-07-15,"Franklin","Massachusetts","25011",2587,113,0,1
2021-07-15,"Hampden","Massachusetts","25013",52580,1539,30,100
2021-07-15,"Hampshire","Massachusetts","25015",9193,300,2,12
2021-07-15,"Middlesex","Massachusetts","25017",135745,3786,38,222
2021-07-15,"Norfolk","Massachusetts","25021",55190,1806,21,121
2021-07-15,"Plymouth","Massachusetts","25023",49422,1446,21,80
2021-07-15,"Suffolk","Massachusetts","25025",93399,1851,41,181
2021-07-15,"Worcester","Massachusetts","25027",77633,2250,17,118
2021-07-16,"Barnstable","Massachusetts","25001",14044,471,27,69
2021-07-16,"Berkshire","Massachusetts","25003",6590,288,4,14
2021-07-16,"Bristol","Massachusetts","25005",67134,1750,27,140
2021-07-16,"Essex","Massachusetts","25009",98173,2406,13,105
2021-07-16,"Franklin","Massachusetts","25011",2587,113,0,1
2021-07-16,"Hampden","Massachusetts","25013",52603,1539,23,103
2021-07-16,"Hampshire","Massachusetts","25015",9201,300,8,19
2021-07-16,"Middlesex","Massachusetts","25017",135791,3786,46,236
2021-07-16,"Norfolk","Massachusetts","25021",55215,1807,25,124
2021-07-16,"Plymouth","Massachusetts","25023",49435,1446,13,79
2021-07-16,"Suffolk","Massachusetts","25025",93454,1851,55,215
2021-07-16,"Worcester","Massachusetts","25027",77661,2251,28,128
2021-07-17,"Barnstable","Massachusetts","25001",14044,471,0,69
2021-07-17,"Berkshire","Massachusetts","25003",6590,288,0,14
2021-07-17,"Bristol","Massachusetts","25005",67134,1750,0,140
2021-07-17,"Essex","Massachusetts","25009",98173,2406,0,105
2021-07-17,"Franklin","Massachusetts","25011",2587,113,0,1
2021-07-17,"Hampden","Massachusetts","25013",52603,1539,0,103
2021-07-17,"Hampshire","Massachusetts","25015",9201,300,0,19
2021-07-17,"Middlesex","Massachusetts","25017",135791,3786,0,236
2021-07-17,"Norfolk","Massachusetts","25021",55215,1807,0,124
2021-07-17,"Plymouth","Massachusetts","25023",49435,1446,0,79
2021-07-17,"Suffolk","Massachusetts","25025",93454,1851,0,215
2021-07-17,"Worcester","Massachusetts","25027",77661,2251,0,128
2021-07-18,"Barnstable","Massachusetts","25001",14044,471,0,69
2021-07-18,"Berkshire","Massachusetts","25003",6590,288,0,14
2021-07-18,"Bristol","Massachusetts","25005",67134,1750,0,140
2021-07-18,"Essex","Massachusetts","25009",98173,2406,0,105
2021-07-18,"Franklin","Massachusetts","25011",2587,113,0,1
2021-07-18,"Hampden","Massachusetts","25013",52603,1539,0,103
2021-07-18,"Hampshire","Massachusetts","25015",9201,300,0,19
2021-07-18,"Middlesex","Massachusetts","25017",135791,3786,0,236
2021-07-18,"Norfolk","Massachusetts","25021",55215,1807,0,124
2021-07-18,"Plymouth","Massachusetts","25023",49435,1446,0,79
2021-07-18,"Suffolk","Massachusetts","25025",93454,1851,0,215
2021-07-18,"Worcester","Massachusetts","25027",77661,2251,0,128
2021-07-19,"Barnstable","Massachusetts","25001",14103,471,59,112
2021-07-19,"Berkshire","Massachusetts","25003",6592,288,2,10
2021-07-19,"Bristol","Massachusetts","25005",67204,1750,70,176
2021-07-19,"Essex","Massachusetts","25009",98239,2407,66,142
2021-07-19,"Franklin","Massachusetts","25011",2590,113,3,3
2021-07-19,"Hampden","Massachusetts","25013",52669,1539,66,141
2021-07-19,"Hampshire","Massachusetts","25015",9211,300,10,26
2021-07-19,"Middlesex","Massachusetts","25017",135938,3787,147,329
2021-07-19,"Norfolk","Massachusetts","25021",55274,1808,59,148
2021-07-19,"Plymouth","Massachusetts","25023",49479,1446,44,106
2021-07-19,"Suffolk","Massachusetts","25025",93568,1852,114,277
2021-07-19,"Worcester","Massachusetts","25027",77734,2251,73,161
2021-07-20,"Barnstable","Massachusetts","25001",14130,473,27,131
2021-07-20,"Berkshire","Massachusetts","25003",6595,289,3,13
2021-07-20,"Bristol","Massachusetts","25005",67241,1750,37,197
2021-07-20,"Essex","Massachusetts","25009",98277,2408,38,165
2021-07-20,"Franklin","Massachusetts","25011",2590,113,0,3
2021-07-20,"Hampden","Massachusetts","25013",52696,1539,27,150
2021-07-20,"Hampshire","Massachusetts","25015",9216,300,5,27
2021-07-20,"Middlesex","Massachusetts","25017",136020,3788,82,358
2021-07-20,"Norfolk","Massachusetts","25021",55298,1808,24,155
2021-07-20,"Plymouth","Massachusetts","25023",49510,1449,31,124
2021-07-20,"Suffolk","Massachusetts","25025",93620,1853,52,298
2021-07-20,"Worcester","Massachusetts","25027",77775,2252,41,177
2021-07-21,"Barnstable","Massachusetts","25001",14169,472,39,160
2021-07-21,"Berkshire","Massachusetts","25003",6598,289,3,13
2021-07-21,"Bristol","Massachusetts","25005",67311,1750,70,237
2021-07-21,"Essex","Massachusetts","25009",98320,2410,43,185
2021-07-21,"Franklin","Massachusetts","25011",2591,113,1,4
2021-07-21,"Hampden","Massachusetts","25013",52719,1539,23,169
2021-07-21,"Hampshire","Massachusetts","25015",9217,300,1,26
2021-07-21,"Middlesex","Massachusetts","25017",136114,3788,94,407
2021-07-21,"Norfolk","Massachusetts","25021",55331,1808,33,162
2021-07-21,"Plymouth","Massachusetts","25023",49548,1449,38,147
2021-07-21,"Suffolk","Massachusetts","25025",93688,1852,68,330
2021-07-21,"Worcester","Massachusetts","25027",77816,2253,41,200
2021-07-22,"Barnstable","Massachusetts","25001",14199,473,30,182
2021-07-22,"Berkshire","Massachusetts","25003",6604,289,6,18
2021-07-22,"Bristol","Massachusetts","25005",67359,1752,48,252
2021-07-22,"Essex","Massachusetts","25009",98358,2410,38,198
2021-07-22,"Franklin","Massachusetts","25011",2592,113,1,5
2021-07-22,"Hampden","Massachusetts","25013",52761,1539,42,181
2021-07-22,"Hampshire","Massachusetts","25015",9220,300,3,27
2021-07-22,"Middlesex","Massachusetts","25017",136210,3790,96,465
2021-07-22,"Norfolk","Massachusetts","25021",55365,1808,34,175
2021-07-22,"Plymouth","Massachusetts","25023",49589,1450,41,167
2021-07-22,"Suffolk","Massachusetts","25025",93767,1853,79,368
2021-07-22,"Worcester","Massachusetts","25027",77868,2253,52,235
2021-07-23,"Barnstable","Massachusetts","25001",14282,474,83,238
